0
19.2911
1
0
1
84.4833,5.8364,0,0,0,0.155622,0.987817
84.8464,5.95372,0,0,0,0.155622,0.987817
85.2095,6.07104,0,0,0,0.155622,0.987817
85.5726,6.18836,0,0,0,0.155622,0.987817
85.9357,6.30568,0,0,0,0.155622,0.987817
86.2988,6.423,0,0,0,0.155622,0.987817
86.662,6.54031,0,0,0,0.155622,0.987817
87.0251,6.65763,0,0,0,0.155622,0.987817
87.3882,6.77495,0,0,0,0.155622,0.987817
87.7513,6.89227,0,0,0,0.155647,0.987813
88.1143,7.0096,0,0,0,0.156057,0.987748
88.4772,7.12719,0,0,0,0.159273,0.987235
88.8381,7.24675,0,0,0,0.174629,0.984634
89.1898,7.37555,0,0,0,0.223295,0.974751
89.5138,7.53222,0,0,0,0.325051,0.945696
89.7841,7.74296,0,0,0,0.446639,0.894714
89.9908,8.01781,0,0,0,0.522401,0.8527
90.1535,8.33696,0,0,0,0.557444,0.830214
90.2934,8.67908,0,0,0,0.571704,0.82046
90.4234,9.03118,0,0,0,0.577096,0.816676
90.5495,9.38716,0,0,0,0.579524,0.814955
90.6737,9.74455,0,0,0,0.583696,0.811973
90.7941,10.1027,0,0,0,0.59726,0.802047
90.9016,10.4622,0,0,0,0.627866,0.778322
90.98,10.8243,0,0,0,0.667236,0.744846
91.0203,11.1899,0,0,0,0.690804,0.723042
91.0371,11.5576,0,0,0,0.701316,0.71285
91.0431,11.9263,0,0,0,0.705336,0.708873
91.045,12.2954,0,0,0,0.706728,0.707485
91.0454,12.6646,0,0,0,0.707177,0.707037
91.0453,13.0338,0,0,0,0.707313,0.7069
91.0451,13.4031,0,0,0,0.707353,0.70686
91.0448,13.7723,0,0,0,0.707841,0.706372
91.044,14.1416,0,0,0,0.712589,0.701582
91.0383,14.5107,0,0,0,0.736987,0.675907
91.0064,14.8789,0,0,0,0.798209,0.60238
90.9021,15.2446,0,0,0,0.871297,0.490757
90.6827,15.6065,0,0,0,0.897646,0.440717
90.4045,15.9665,0,0,0,0.906154,0.422947
90.1036,16.3256,0,0,0,0.908824,0.417181
89.7951,16.6845,0,0,0,0.912445,0.409198
89.4788,17.0396,0,0,0,0.925925,0.377707
89.1351,17.376,0,0,0,0.95558,0.294731
88.7174,17.6607,0,0,0,0.962155,0.272502
88.2787,17.9309,0,0,0,0.963734,0.266866
87.8347,18.1973,0,0,0,0.964113,0.265491
87.3892,18.4627,0,0,0,0.964203,0.265165
86.9435,18.7279,0,0,0,0.964222,0.265096
86.4977,18.9931,0,0,0,0.964222,0.265096
