0
64.2348
1
1
0
18.1998,7.83806,0,0,0,-0.0116849,0.999932
18.551,7.82985,0,0,0,-0.0116849,0.999932
18.9023,7.82164,0,0,0,-0.0116849,0.999932
19.2536,7.81343,0,0,0,-0.0116849,0.999932
19.6049,7.80522,0,0,0,-0.0116849,0.999932
19.9562,7.79701,0,0,0,-0.0116849,0.999932
20.3074,7.78879,0,0,0,-0.0116849,0.999932
20.6587,7.78058,0,0,0,-0.0116849,0.999932
21.01,7.77237,0,0,0,-0.0116849,0.999932
21.3613,7.76416,0,0,0,-0.0116849,0.999932
21.7126,7.75595,0,0,0,-0.0116849,0.999932
22.0638,7.74774,0,0,0,-0.0116849,0.999932
22.4151,7.73953,0,0,0,-0.0116849,0.999932
22.7664,7.73132,0,0,0,-0.0116849,0.999932
23.1177,7.72311,0,0,0,-0.0116849,0.999932
23.469,7.7149,0,0,0,-0.0116849,0.999932
23.8202,7.70668,0,0,0,-0.0116849,0.999932
24.1715,7.69847,0,0,0,-0.0116849,0.999932
24.5228,7.69026,0,0,0,-0.0116849,0.999932
24.8741,7.68205,0,0,0,-0.0116849,0.999932
25.2254,7.67384,0,0,0,-0.0116849,0.999932
25.5766,7.66563,0,0,0,-0.0116849,0.999932
25.9279,7.65742,0,0,0,-0.0116849,0.999932
26.2792,7.64921,0,0,0,-0.0116849,0.999932
26.6305,7.641,0,0,0,-0.0116849,0.999932
26.9818,7.63279,0,0,0,-0.0116849,0.999932
27.333,7.62457,0,0,0,-0.0116849,0.999932
27.6843,7.61636,0,0,0,-0.0116849,0.999932
28.0356,7.60815,0,0,0,-0.0116849,0.999932
28.3869,7.59994,0,0,0,-0.0116849,0.999932
28.7382,7.59173,0,0,0,-0.0160264,0.999872
29.0888,7.58049,0,0,0,-0.0160264,0.999872
29.4395,7.56924,0,0,0,-0.0160264,0.999872
29.7902,7.558,0,0,0,-0.0160264,0.999872
30.1409,7.54675,0,0,0,-0.0160264,0.999872
30.4915,7.53551,0,0,0,-0.0160264,0.999872
30.8422,7.52426,0,0,0,-0.0160264,0.999872
31.1929,7.51302,0,0,0,-0.0160264,0.999872
31.5436,7.50177,0,0,0,-0.0160264,0.999872
31.8942,7.49053,0,0,0,-0.0160264,0.999872
32.2449,7.47929,0,0,0,-0.0160264,0.999872
32.5956,7.46804,0,0,0,-0.0160264,0.999872
32.9462,7.4568,0,0,0,-0.0160264,0.999872
33.2969,7.44555,0,0,0,-0.0160264,0.999872
33.6476,7.43431,0,0,0,-0.0160264,0.999872
33.9983,7.42306,0,0,0,-0.0160264,0.999872
34.3489,7.41182,0,0,0,-0.0160264,0.999872
34.6996,7.40057,0,0,0,-0.0160264,0.999872
35.0503,7.38933,0,0,0,-0.0160264,0.999872
35.401,7.37809,0,0,0,-0.0160264,0.999872
35.7516,7.36684,0,0,0,-0.0160264,0.999872
36.1023,7.3556,0,0,0,-0.0160264,0.999872
36.453,7.34435,0,0,0,-0.0160264,0.999872
36.8037,7.33311,0,0,0,-0.0160264,0.999872
37.1543,7.32186,0,0,0,-0.0160264,0.999872
37.505,7.31062,0,0,0,-0.0160264,0.999872
37.8557,7.29937,0,0,0,-0.0160264,0.999872
38.2064,7.28813,0,0,0,-0.0160264,0.999872
38.557,7.27689,0,0,0,-0.0160264,0.999872
38.9077,7.26564,0,0,0,-0.0160264,0.999872
39.2584,7.2544,0,0,0,-0.0160264,0.999872
39.6091,7.24315,0,0,0,-0.0160264,0.999872
39.9597,7.23191,0,0,0,-0.0160264,0.999872
40.3104,7.22066,0,0,0,-0.0160264,0.999872
40.6611,7.20942,0,0,0,-0.0160264,0.999872
41.0118,7.19817,0,0,0,-0.0160264,0.999872
41.3624,7.18693,0,0,0,-0.0160264,0.999872
41.7131,7.17569,0,0,0,-0.0160264,0.999872
42.0638,7.16444,0,0,0,-0.0160264,0.999872
42.4145,7.1532,0,0,0,-0.0160264,0.999872
42.7651,7.14195,0,0,0,-0.0160264,0.999872
43.1158,7.13071,0,0,0,-0.0160264,0.999872
43.4665,7.11946,0,0,0,-0.0160264,0.999872
43.8172,7.10822,0,0,0,-0.0160264,0.999872
44.1678,7.09697,0,0,0,-0.0160264,0.999872
44.5185,7.08573,0,0,0,-0.0160264,0.999872
44.8692,7.07449,0,0,0,-0.0160264,0.999872
45.2199,7.06324,0,0,0,-0.0160264,0.999872
45.5705,7.052,0,0,0,-0.0160264,0.999872
45.9212,7.04075,0,0,0,-0.0160264,0.999872
46.2719,7.02951,0,0,0,-0.0160264,0.999872
46.6226,7.01826,0,0,0,-0.0160264,0.999872
46.9732,7.00702,0,0,0,-0.0160264,0.999872
47.3239,6.99577,0,0,0,-0.0160264,0.999872
47.6746,6.98453,0,0,0,-0.0145921,0.999894
48.0093,6.97476,0,0,0,-0.0145921,0.999894
48.344,6.96499,0,0,0,-0.0145921,0.999894
48.6787,6.95522,0,0,0,-0.0145921,0.999894
49.0133,6.94545,0,0,0,-0.0145921,0.999894
49.348,6.93568,0,0,0,-0.0145921,0.999894
49.6827,6.92591,0,0,0,-0.0145921,0.999894
50.0174,6.91613,0,0,0,-0.0145921,0.999894
50.3521,6.90636,0,0,0,-0.0145921,0.999894
50.6868,6.89659,0,0,0,-0.0145921,0.999894
51.0215,6.88682,0,0,0,-0.0145921,0.999894
51.3562,6.87705,0,0,0,-0.0145921,0.999894
51.6909,6.86728,0,0,0,-0.0145921,0.999894
52.0256,6.85751,0,0,0,-0.0145921,0.999894
52.3603,6.84774,0,0,0,-0.0145921,0.999894
52.6949,6.83797,0,0,0,-0.0145921,0.999894
53.0296,6.8282,0,0,0,-0.0145921,0.999894
53.3643,6.81843,0,0,0,-0.0145921,0.999894
53.699,6.80866,0,0,0,-0.0145921,0.999894
54.0337,6.79889,0,0,0,-0.0145921,0.999894
54.3684,6.78911,0,0,0,-0.0145921,0.999894
54.7031,6.77934,0,0,0,-0.0145921,0.999894
55.0378,6.76957,0,0,0,-0.0145921,0.999894
55.3725,6.7598,0,0,0,-0.0145921,0.999894
55.7072,6.75003,0,0,0,-0.0145921,0.999894
56.0418,6.74026,0,0,0,-0.0145921,0.999894
56.3765,6.73049,0,0,0,-0.0145921,0.999894
56.7112,6.72072,0,0,0,-0.0145921,0.999894
57.0459,6.71095,0,0,0,-0.0145921,0.999894
57.3806,6.70118,0,0,0,-0.0145921,0.999894
57.7153,6.69141,0,0,0,-0.0145921,0.999894
58.05,6.68164,0,0,0,-0.0145921,0.999894
58.3847,6.67186,0,0,0,-0.0145921,0.999894
58.7194,6.66209,0,0,0,-0.0145921,0.999894
59.0541,6.65232,0,0,0,-0.0145921,0.999894
59.3888,6.64255,0,0,0,-0.0145921,0.999894
59.7234,6.63278,0,0,0,-0.0145921,0.999894
60.0581,6.62301,0,0,0,-0.0145921,0.999894
60.3928,6.61324,0,0,0,-0.0145921,0.999894
60.7275,6.60347,0,0,0,-0.0145921,0.999894
61.0622,6.5937,0,0,0,-0.0145921,0.999894
61.3969,6.58393,0,0,0,-0.0145921,0.999894
61.7316,6.57416,0,0,0,-0.0145921,0.999894
62.0663,6.56439,0,0,0,-0.0145921,0.999894
62.401,6.55461,0,0,0,-0.0145921,0.999894
62.7357,6.54484,0,0,0,-0.0145921,0.999894
63.0703,6.53507,0,0,0,-0.0145921,0.999894
63.405,6.5253,0,0,0,-0.0145921,0.999894
63.7397,6.51553,0,0,0,-0.0145921,0.999894
64.0744,6.50576,0,0,0,-0.0145921,0.999894
64.4091,6.49599,0,0,0,-0.0145921,0.999894
64.7438,6.48622,0,0,0,-0.0145921,0.999894
65.0785,6.47645,0,0,0,-0.0145921,0.999894
65.4132,6.46668,0,0,0,-0.0145921,0.999894
65.7479,6.45691,0,0,0,-0.0145921,0.999894
66.0826,6.44714,0,0,0,-0.0145921,0.999894
66.4172,6.43736,0,0,0,-0.0145921,0.999894
66.7519,6.42759,0,0,0,-0.0145921,0.999894
67.0866,6.41782,0,0,0,-0.0145921,0.999894
67.4213,6.40805,0,0,0,-0.0145921,0.999894
67.756,6.39828,0,0,0,-0.0145921,0.999894
68.0907,6.38851,0,0,0,-0.0145921,0.999894
68.4254,6.37874,0,0,0,-0.0145921,0.999894
68.7601,6.36897,0,0,0,-0.0145921,0.999894
69.0948,6.3592,0,0,0,-0.0145921,0.999894
69.4295,6.34943,0,0,0,-0.0145921,0.999894
69.7642,6.33966,0,0,0,-0.0145921,0.999894
70.0988,6.32989,0,0,0,-0.0145921,0.999894
70.4335,6.32012,0,0,0,-0.0145921,0.999894
70.7682,6.31034,0,0,0,-0.0145921,0.999894
71.1029,6.30057,0,0,0,-0.0145921,0.999894
71.4376,6.2908,0,0,0,-0.0145921,0.999894
