3
13.1122
1
0
3
-0.184578,319.171,0,0,0,0.632054,0.774924
-0.105268,319.557,0,0,0,0.628014,0.778202
-0.0220966,319.942,0,0,0,0.601439,0.798918
0.0857861,320.317,0,0,0,0.551058,0.834467
0.238149,320.674,0,0,0,0.531443,0.847094
0.407316,321.024,0,0,0,0.525638,0.850709
0.581426,321.372,0,0,0,0.524103,0.851655
0.75684,321.719,0,0,0,0.523721,0.85189
0.932578,322.067,0,0,0,0.52363,0.851946
1.10839,322.414,0,0,0,0.523609,0.851959
1.28423,322.761,0,0,0,0.523604,0.851962
1.46007,323.109,0,0,0,0.523603,0.851962
1.6359,323.456,0,0,0,0.523603,0.851962
1.81174,323.803,0,0,0,0.523603,0.851963
1.98758,324.151,0,0,0,0.47378,0.880643
2.1981,324.469,0,0,0,0.303013,0.952986
2.51958,324.697,0,0,0,0.269969,0.962869
2.86326,324.906,0,0,0,0.263497,0.96466
3.21138,325.111,0,0,0,0.262209,0.965011
3.56039,325.316,0,0,0,0.261952,0.965081
3.90957,325.521,0,0,0,0.2619,0.965095
4.25879,325.725,0,0,0,0.26189,0.965098
4.60801,325.93,0,0,0,0.261888,0.965098
4.95724,326.135,0,0,0,0.261887,0.965098
5.30647,326.339,0,0,0,0.261887,0.965098
5.65569,326.544,0,0,0,0.261887,0.965098
6.00492,326.748,0,0,0,0.261887,0.965098
6.35415,326.953,0,0,0,0.261887,0.965098
6.70337,327.158,0,0,0,0.261887,0.965098
7.0526,327.362,0,0,0,0.261887,0.965098
7.40183,327.567,0,0,0,0.261887,0.965098
7.75106,327.771,0,0,0,0.261887,0.965098
8.10028,327.976,0,0,0,0.261887,0.965098
8.44951,328.181,0,0,0,0.261887,0.965098
